,names,scores,logfoldchanges,pvals,pvals_adj,effect_size,significance
9382,AC010501.1,-0.049680848,0.4956487,0.9603767195024129,0.9996419556685904,,Not Significant
9383,LINC02452,-0.049680848,0.50769997,0.9603767195024129,0.9996419556685904,,Not Significant
9384,CCNB3,-0.049680848,0.5270631,0.9603767195024129,0.9996419556685904,,Not Significant
9385,PHEX,-0.049680848,0.5017194,0.9603767195024129,0.9996419556685904,,Not Significant
9386,AC115618.1,-0.049680848,0.54310256,0.9603767195024129,0.9996419556685904,,Not Significant
9387,PROX2,-0.049680848,0.49696422,0.9603767195024129,0.9996419556685904,,Not Significant
9388,RBMS3,-0.049680848,0.501652,0.9603767195024129,0.9996419556685904,,Not Significant
9389,ASIP,-0.049680848,0.50490814,0.9603767195024129,0.9996419556685904,,Not Significant
9390,PNMT,-0.049680848,0.49397537,0.9603767195024129,0.9996419556685904,,Not Significant
9391,L3MBTL4-AS1,-0.049680848,0.5020641,0.9603767195024129,0.9996419556685904,,Not Significant
9392,CCDC168,-0.049680848,0.56614286,0.9603767195024129,0.9996419556685904,,Not Significant
9393,PLA2G2D,-0.049680848,0.5082787,0.9603767195024129,0.9996419556685904,,Not Significant
9394,HES7,-0.049680848,0.48988253,0.9603767195024129,0.9996419556685904,,Not Significant
9395,LINC01235,-0.049680848,0.49992242,0.9603767195024129,0.9996419556685904,,Not Significant
9396,AC126283.1,-0.049680848,0.51180875,0.9603767195024129,0.9996419556685904,,Not Significant
9397,AC141424.1,-0.049680848,0.51134425,0.9603767195024129,0.9996419556685904,,Not Significant
9398,TMEM266,-0.049680848,0.4864486,0.9603767195024129,0.9996419556685904,,Not Significant
9399,SLC9A5,-0.049680848,0.5192473,0.9603767195024129,0.9996419556685904,,Not Significant
9400,MRC1,-0.049680848,0.52614546,0.9603767195024129,0.9996419556685904,,Not Significant
9401,AC004775.1,-0.049680848,0.5248196,0.9603767195024129,0.9996419556685904,,Not Significant
9402,LINC00304,-0.049680848,0.5013261,0.9603767195024129,0.9996419556685904,,Not Significant
9403,CHODL,-0.049680848,0.50143147,0.9603767195024129,0.9996419556685904,,Not Significant
9404,AC011939.3,-0.049680848,0.5094131,0.9603767195024129,0.9996419556685904,,Not Significant
9405,AC026979.3,-0.049680848,0.53429806,0.9603767195024129,0.9996419556685904,,Not Significant
9406,AL031056.1,-0.049680848,0.49804956,0.9603767195024129,0.9996419556685904,,Not Significant
9407,AC024592.3,-0.049680848,0.4963672,0.9603767195024129,0.9996419556685904,,Not Significant
9408,SGCA,-0.049680848,0.5138184,0.9603767195024129,0.9996419556685904,,Not Significant
9409,AC068831.1,-0.049680848,0.5166593,0.9603767195024129,0.9996419556685904,,Not Significant
9410,OSCP1,-0.049680848,0.51203835,0.9603767195024129,0.9996419556685904,,Not Significant
9411,AL021368.3,-0.049680848,0.5073882,0.9603767195024129,0.9996419556685904,,Not Significant
9412,LINC01659,-0.049680848,0.49285257,0.9603767195024129,0.9996419556685904,,Not Significant
9413,EXTL3-AS1,-0.049680848,0.5143099,0.9603767195024129,0.9996419556685904,,Not Significant
9414,PGM5,-0.049680848,0.4901498,0.9603767195024129,0.9996419556685904,,Not Significant
9415,RAD51,-0.049680848,0.49954164,0.9603767195024129,0.9996419556685904,,Not Significant
9416,ZNRF3,-0.049680848,0.50439054,0.9603767195024129,0.9996419556685904,,Not Significant
9417,PRSS16,-0.049680848,0.49539793,0.9603767195024129,0.9996419556685904,,Not Significant
9418,AC026979.1,-0.049680848,0.49609,0.9603767195024129,0.9996419556685904,,Not Significant
9419,LMO7,-0.04982527,,0.9602616306947377,0.9996419556685904,,Not Significant
9420,HAUS7,-0.04982527,,0.9602616306947377,0.9996419556685904,,Not Significant
9421,AC027575.2,-0.050222427,0.57903767,0.9599451407510083,0.9996419556685904,,Not Significant
9422,OXSR1,-0.050231453,,0.959937947870919,0.9996419556685904,,Not Significant
9423,ERMP1,-0.050321717,0.5603897,0.9598660192494933,0.9996419556685904,,Not Significant
9424,WDR62,-0.050484188,0.8009218,0.9597365485546373,0.9996419556685904,,Not Significant
9425,FAM213B,-0.050547373,,0.9596861991265783,0.9996419556685904,,Not Significant
9426,SHCBP1,-0.050709847,0.06283328,0.9595567299075872,0.9996419556685904,,Not Significant
9427,JAKMIP1,-0.050773032,,0.9595063810547544,0.9996419556685904,,Not Significant
9428,AP005482.1,-0.05098966,,0.959333757643948,0.9996419556685904,,Not Significant
9429,APOO,-0.05118824,,0.959175521192234,0.9996419556685904,,Not Significant
9430,ZNF41,-0.051206294,0.21145718,0.9591611361399245,0.9996419556685904,,Not Significant
9431,YAE1D1,-0.051251426,,0.959125173567338,0.9996419556685904,,Not Significant
9432,LAYN,-0.05136877,0.4746421,0.9590316712680936,0.9996419556685904,,Not Significant
9433,DEPTOR,-0.05136877,0.50187886,0.9590316712680936,0.9996419556685904,,Not Significant
9434,ADGRA3,-0.05136877,0.4745741,0.9590316712680936,0.9996419556685904,,Not Significant
9435,FAM174B,-0.0514139,0.48939073,0.9589957089953093,0.9996419556685904,,Not Significant
9436,Z95114.1,-0.0514139,0.5142815,0.9589957089953093,0.9996419556685904,,Not Significant
9437,FAM47E,-0.0514139,0.50809497,0.9589957089953093,0.9996419556685904,,Not Significant
9438,AL139286.2,-0.0514139,0.531325,0.9589957089953093,0.9996419556685904,,Not Significant
9439,AC000068.1,-0.0514139,0.49791002,0.9589957089953093,0.9996419556685904,,Not Significant
9440,CDKL3,-0.0514139,0.49260256,0.9589957089953093,0.9996419556685904,,Not Significant
9441,MYO1B,-0.0514139,0.50654894,0.9589957089953093,0.9996419556685904,,Not Significant
9442,ADAMTS13,-0.0514139,0.5056781,0.9589957089953093,0.9996419556685904,,Not Significant
9443,PLS1,-0.0514139,0.5074634,0.9589957089953093,0.9996419556685904,,Not Significant
9444,FAM72B,-0.0514139,0.5436671,0.9589957089953093,0.9996419556685904,,Not Significant
9445,MCF2L-AS1,-0.0514139,0.5137171,0.9589957089953093,0.9996419556685904,,Not Significant
9446,AC105760.2,-0.0514139,0.5172196,0.9589957089953093,0.9996419556685904,,Not Significant
9447,AC005899.5,-0.0514139,0.50705904,0.9589957089953093,0.9996419556685904,,Not Significant
9448,AL078644.2,-0.0514139,0.49657965,0.9589957089953093,0.9996419556685904,,Not Significant
9449,SLC26A1,-0.0514139,0.5261982,0.9589957089953093,0.9996419556685904,,Not Significant
9450,CR381653.1,-0.0514139,0.49213946,0.9589957089953093,0.9996419556685904,,Not Significant
9451,CCBE1,-0.0514139,0.5138048,0.9589957089953093,0.9996419556685904,,Not Significant
9452,AC009318.4,-0.0514139,0.50569046,0.9589957089953093,0.9996419556685904,,Not Significant
9453,MFSD9,-0.0515854,0.80698967,0.9588590531203821,0.9996419556685904,,Not Significant
9454,AC239868.3,-0.051666636,1.4062258,0.9587943218118771,0.9996419556685904,,Not Significant
9455,KATNBL1,-0.05168469,,0.9587799371135352,0.9996419556685904,,Not Significant
9456,AL132656.2,-0.0517569,0.102184206,0.95872239845443,0.9996419556685904,,Not Significant
9457,TCEANC2,-0.051973533,,0.9585497837685764,0.9996419556685904,,Not Significant
9458,ERMAP,-0.05224432,,0.9583340181452202,0.9996419556685904,,Not Significant
9459,LINC01521,-0.05239777,1.0795583,0.9582117523125934,0.9996419556685904,,Not Significant
9460,GLYCTK,-0.052506085,,0.9581254476106761,0.9996419556685904,,Not Significant
9461,TMSB15B,-0.052623425,1.2274067,0.9580319514041897,0.9996419556685904,,Not Significant
9462,RORA-AS1,-0.052623425,1.2827469,0.9580319514041897,0.9996419556685904,,Not Significant
9463,ZNF234,-0.052623425,0.14909695,0.9580319514041897,0.9996419556685904,,Not Significant
9464,PAPLN,-0.053002533,0.5514909,0.9577298906892763,0.9996419556685904,,Not Significant
9465,P4HA2,-0.053074744,0.5924575,0.9576723560018241,0.9996419556685904,,Not Significant
9466,AC107884.1,-0.053074744,0.56505924,0.9576723560018241,0.9996419556685904,,Not Significant
9467,AC009119.1,-0.05314695,0.5756439,0.9576148215348764,0.9996419556685904,,Not Significant
9468,AC092164.1,-0.053255267,0.66451985,0.9575285202485552,0.9996419556685904,,Not Significant
9469,RGPD8,-0.053291373,0.61633086,0.9574997532636911,0.9996419556685904,,Not Significant
9470,PIGW,-0.053508006,3.5402055,0.9573271525181752,0.9996419556685904,,Not Significant
9471,URB2,-0.054221082,,0.9567590225727369,0.9996419556685904,,Not Significant
9472,ARL5A,-0.054744612,,0.9563419284785769,0.9996419556685904,,Not Significant
9473,CUBN,-0.054771688,2.2512457,0.9563203549702822,0.9996419556685904,,Not Significant
9474,PPP5D1,-0.054798767,-0.4209936,0.9562987814939846,0.9996419556685904,,Not Significant
9475,THNSL1,-0.05496124,0.745977,0.9561693413090174,0.9996419556685904,,Not Significant
9476,CDK18,-0.05511469,0.1786423,0.9560470933067052,0.9996419556685904,,Not Significant
9477,AC007728.2,-0.055123717,2.4732618,0.9560399022799144,0.9996419556685904,,Not Significant
9478,TRPV3,-0.055340346,0.8182284,0.9558673187116757,0.9996419556685904,,Not Significant
9479,CNOT6,-0.055773612,,0.9555221577902733,0.9996419556685904,,Not Significant
9480,TIMM50,-0.05578264,,0.9555149670262111,0.9996419556685904,,Not Significant
9481,LINC00957,-0.05601732,,0.9553280084331447,0.9996419556685904,,Not Significant
9482,LINC01869,-0.056035373,0.69260687,0.9553136271045809,0.9996419556685904,,Not Significant
9483,AC008750.7,-0.056035373,0.6834585,0.9553136271045809,0.9996419556685904,,Not Significant
9484,FOXB1,-0.056035373,0.62873715,0.9553136271045809,0.9996419556685904,,Not Significant
9485,AC090515.2,-0.056035373,0.65546894,0.9553136271045809,0.9996419556685904,,Not Significant
9486,GJC1,-0.056035373,0.61196065,0.9553136271045809,0.9996419556685904,,Not Significant
9487,ZNF215,-0.056035373,0.60893947,0.9553136271045809,0.9996419556685904,,Not Significant
9488,TMPRSS5,-0.056035373,0.70318043,0.9553136271045809,0.9996419556685904,,Not Significant
9489,ZNF252P-AS1,-0.056035373,0.63382983,0.9553136271045809,0.9996419556685904,,Not Significant
9490,IGHV1-3,-0.056035373,0.61875606,0.9553136271045809,0.9996419556685904,,Not Significant
9491,SCN8A,-0.056035373,0.6090209,0.9553136271045809,0.9996419556685904,,Not Significant
9492,WDR93,-0.056035373,0.61268467,0.9553136271045809,0.9996419556685904,,Not Significant
9493,AC087632.1,-0.056035373,0.666613,0.9553136271045809,0.9996419556685904,,Not Significant
9494,CFAP69,-0.056035373,0.6193983,0.9553136271045809,0.9996419556685904,,Not Significant
9495,AC108704.1,-0.056035373,0.61184525,0.9553136271045809,0.9996419556685904,,Not Significant
9496,AP002812.5,-0.056035373,0.6034789,0.9553136271045809,0.9996419556685904,,Not Significant
9497,AC093901.1,-0.056035373,0.6239164,0.9553136271045809,0.9996419556685904,,Not Significant
9498,C20orf144,-0.056035373,0.60917234,0.9553136271045809,0.9996419556685904,,Not Significant
9499,ALPK3,-0.056035373,0.6509355,0.9553136271045809,0.9996419556685904,,Not Significant
9500,AL359921.1,-0.056035373,0.6184655,0.9553136271045809,0.9996419556685904,,Not Significant
